account_key,cancel_date,days_to_cancel,join_date,cancel_year,cancel_month,cancel_day,join_year,join_month,join_day
685.0,2015-03-17,7,2015-03-10,0.0,0.0,0.0,0.0,0.0,0.0
688.0,2015-01-11,2,2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0
691.0,2015-01-10,3,2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0
695.0,2014-12-15,6,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
699.0,2015-08-18,7,2015-08-11,0.0,0.0,0.0,0.0,0.0,0.0
700.0,2014-11-16,6,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
701.0,2015-07-20,4,2015-07-16,0.0,0.0,0.0,0.0,0.0,0.0
703.0,2015-03-09,3,2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0
707.0,2014-12-03,0,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
708.0,2015-06-10,5,2015-06-05,0.0,0.0,0.0,0.0,0.0,0.0
711.0,2015-05-08,0,2015-05-08,0.0,0.0,0.0,0.0,0.0,0.0
716.0,2015-02-15,4,2015-02-11,0.0,0.0,0.0,0.0,0.0,0.0
717.0,2014-12-04,0,2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0
723.0,2015-04-06,3,2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0
724.0,2015-01-18,6,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
725.0,2014-12-06,0,2014-12-06,0.0,0.0,0.0,0.0,0.0,0.0
727.0,2014-12-07,0,2014-12-07,0.0,0.0,0.0,0.0,0.0,0.0
728.0,2014-12-05,0,2014-12-05,0.0,0.0,0.0,0.0,0.0,0.0
731.0,2015-06-07,4,2015-06-03,0.0,0.0,0.0,0.0,0.0,0.0
733.0,2015-01-12,0,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
734.0,2015-05-17,4,2015-05-13,0.0,0.0,0.0,0.0,0.0,0.0
737.0,2014-11-10,0,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
738.0,2015-02-13,6,2015-02-07,0.0,0.0,0.0,0.0,0.0,0.0
739.0,2015-04-05,0,2015-04-05,0.0,0.0,0.0,0.0,0.0,0.0
740.0,2014-11-15,4,2014-11-11,0.0,0.0,0.0,0.0,0.0,0.0
741.0,2015-02-15,6,2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0
745.0,2014-11-13,2,2014-11-11,0.0,0.0,0.0,0.0,0.0,0.0
747.0,2014-12-13,6,2014-12-07,0.0,0.0,0.0,0.0,0.0,0.0
749.0,2015-03-05,0,2015-03-05,0.0,0.0,0.0,0.0,0.0,0.0
750.0,2015-06-06,0,2015-06-06,0.0,0.0,0.0,0.0,0.0,0.0
758.0,2015-05-17,5,2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
760.0,2014-11-13,3,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
763.0,2015-06-14,6,2015-06-08,0.0,0.0,0.0,0.0,0.0,0.0
765.0,2015-01-18,5,2015-01-13,0.0,0.0,0.0,0.0,0.0,0.0
766.0,2015-05-10,0,2015-05-10,0.0,0.0,0.0,0.0,0.0,0.0
767.0,2014-12-11,3,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
768.0,2015-03-11,1,2015-03-10,0.0,0.0,0.0,0.0,0.0,0.0
770.0,2014-11-19,4,2014-11-15,0.0,0.0,0.0,0.0,0.0,0.0
771.0,2014-12-15,6,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
772.0,2015-05-19,7,2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
774.0,2015-01-15,4,2015-01-11,0.0,0.0,0.0,0.0,0.0,0.0
775.0,2015-07-24,7,2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0
783.0,2015-07-19,6,2015-07-13,0.0,0.0,0.0,0.0,0.0,0.0
788.0,2015-04-06,5,2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0
789.0,2015-02-06,0,2015-02-06,0.0,0.0,0.0,0.0,0.0,0.0
790.0,2014-12-15,6,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
795.0,2015-03-13,4,2015-03-09,0.0,0.0,0.0,0.0,0.0,0.0
799.0,2015-02-06,0,2015-02-06,0.0,0.0,0.0,0.0,0.0,0.0
802.0,2015-01-08,0,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
803.0,2015-01-08,0,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
807.0,2015-07-22,2,2015-07-20,0.0,0.0,0.0,0.0,0.0,0.0
809.0,2015-03-14,4,2015-03-10,0.0,0.0,0.0,0.0,0.0,0.0
810.0,2014-11-13,3,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
813.0,2015-07-17,6,2015-07-11,0.0,0.0,0.0,0.0,0.0,0.0
814.0,2015-06-07,5,2015-06-02,0.0,0.0,0.0,0.0,0.0,0.0
815.0,2015-05-18,6,2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
817.0,2014-12-09,0,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
819.0,2015-03-04,0,2015-03-04,0.0,0.0,0.0,0.0,0.0,0.0
820.0,2014-12-09,3,2014-12-06,0.0,0.0,0.0,0.0,0.0,0.0
821.0,2014-11-16,6,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
826.0,2015-06-09,4,2015-06-05,0.0,0.0,0.0,0.0,0.0,0.0
827.0,2015-07-12,4,2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0
830.0,2015-04-06,3,2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0
837.0,2014-11-11,1,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
838.0,2014-11-11,1,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
841.0,2014-11-12,0,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
842.0,2015-01-09,2,2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0
845.0,2014-11-23,7,2014-11-16,0.0,0.0,0.0,0.0,0.0,0.0
847.0,2015-01-19,7,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
849.0,2015-07-19,2,2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0
850.0,2015-07-22,4,2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0
853.0,2015-04-06,0,2015-04-06,0.0,0.0,0.0,0.0,0.0,0.0
860.0,2015-03-11,4,2015-03-07,0.0,0.0,0.0,0.0,0.0,0.0
861.0,2014-11-19,3,2014-11-16,0.0,0.0,0.0,0.0,0.0,0.0
862.0,2015-01-18,6,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
863.0,2015-04-12,2,2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0
865.0,2014-12-13,6,2014-12-07,0.0,0.0,0.0,0.0,0.0,0.0
869.0,2014-11-21,7,2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0
870.0,2015-05-12,0,2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
871.0,2014-11-13,0,2014-11-13,0.0,0.0,0.0,0.0,0.0,0.0
875.0,2014-11-17,0,2014-11-17,0.0,0.0,0.0,0.0,0.0,0.0
876.0,2015-01-11,3,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
878.0,2014-11-10,0,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
879.0,2015-07-24,6,2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0
881.0,2015-05-14,3,2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0
884.0,2015-01-08,0,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
886.0,2015-05-13,5,2015-05-08,0.0,0.0,0.0,0.0,0.0,0.0
889.0,2015-08-11,0,2015-08-11,0.0,0.0,0.0,0.0,0.0,0.0
890.0,2014-11-11,1,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
891.0,2015-07-15,6,2015-07-09,0.0,0.0,0.0,0.0,0.0,0.0
892.0,2014-11-12,2,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
894.0,2015-05-12,6,2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0
898.0,2015-07-24,6,2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0
899.0,2015-03-17,6,2015-03-11,0.0,0.0,0.0,0.0,0.0,0.0
902.0,2015-05-29,0,2015-05-29,0.0,0.0,0.0,0.0,0.0,0.0
903.0,2014-11-21,5,2014-11-16,0.0,0.0,0.0,0.0,0.0,0.0
904.0,2015-03-10,5,2015-03-05,0.0,0.0,0.0,0.0,0.0,0.0
907.0,2014-12-15,6,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
908.0,2014-11-16,1,2014-11-15,0.0,0.0,0.0,0.0,0.0,0.0
910.0,2015-06-15,7,2015-06-08,0.0,0.0,0.0,0.0,0.0,0.0
911.0,2015-06-03,2,2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0
915.0,2015-07-22,6,2015-07-16,0.0,0.0,0.0,0.0,0.0,0.0
917.0,2014-12-14,5,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
921.0,2015-08-21,4,2015-08-17,0.0,0.0,0.0,0.0,0.0,0.0
922.0,2014-12-08,5,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
925.0,2014-12-05,1,2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0
926.0,2015-04-06,0,2015-04-06,0.0,0.0,0.0,0.0,0.0,0.0
929.0,2014-11-17,5,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
930.0,2014-11-17,4,2014-11-13,0.0,0.0,0.0,0.0,0.0,0.0
933.0,2014-12-14,5,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
935.0,2014-11-23,7,2014-11-16,0.0,0.0,0.0,0.0,0.0,0.0
936.0,2015-04-12,5,2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0
940.0,2015-07-23,6,2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0
942.0,2015-05-15,5,2015-05-10,0.0,0.0,0.0,0.0,0.0,0.0
943.0,2014-11-17,7,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
944.0,2015-03-12,2,2015-03-10,0.0,0.0,0.0,0.0,0.0,0.0
945.0,2015-01-17,4,2015-01-13,0.0,0.0,0.0,0.0,0.0,0.0
947.0,2015-07-13,5,2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0
949.0,2014-11-20,6,2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0
951.0,2015-07-11,3,2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0
953.0,2014-12-11,6,2014-12-05,0.0,0.0,0.0,0.0,0.0,0.0
957.0,2015-04-14,6,2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0
959.0,2014-12-08,5,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
960.0,2014-12-15,6,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
961.0,2015-06-11,3,2015-06-08,0.0,0.0,0.0,0.0,0.0,0.0
963.0,2014-11-14,4,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
964.0,2014-12-04,0,2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0
968.0,2015-07-17,0,2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0
971.0,2015-02-08,2,2015-02-06,0.0,0.0,0.0,0.0,0.0,0.0
974.0,2014-12-12,4,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
978.0,2015-06-14,5,2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0
980.0,2015-04-14,6,2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0
981.0,2015-02-07,0,2015-02-07,0.0,0.0,0.0,0.0,0.0,0.0
982.0,2014-12-09,1,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
987.0,2014-12-11,2,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
991.0,2015-01-18,6,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
993.0,2015-08-17,6,2015-08-11,0.0,0.0,0.0,0.0,0.0,0.0
994.0,2015-04-06,1,2015-04-05,0.0,0.0,0.0,0.0,0.0,0.0
995.0,2015-05-18,7,2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0
996.0,2015-05-29,0,2015-05-29,0.0,0.0,0.0,0.0,0.0,0.0
997.0,2015-01-12,0,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
998.0,2015-08-18,7,2015-08-11,0.0,0.0,0.0,0.0,0.0,0.0
999.0,2015-02-13,3,2015-02-10,0.0,0.0,0.0,0.0,0.0,0.0
1003.0,2015-07-20,4,2015-07-16,0.0,0.0,0.0,0.0,0.0,0.0
1004.0,2015-05-08,2,2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0
1005.0,2015-07-11,2,2015-07-09,0.0,0.0,0.0,0.0,0.0,0.0
1006.0,2014-11-17,7,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
1008.0,2015-01-14,7,2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0
1010.0,2015-01-11,0,2015-01-11,0.0,0.0,0.0,0.0,0.0,0.0
1012.0,2014-11-21,4,2014-11-17,0.0,0.0,0.0,0.0,0.0,0.0
1016.0,2015-05-19,6,2015-05-13,0.0,0.0,0.0,0.0,0.0,0.0
1017.0,2014-11-20,4,2014-11-16,0.0,0.0,0.0,0.0,0.0,0.0
1018.0,2015-07-26,6,2015-07-20,0.0,0.0,0.0,0.0,0.0,0.0
1020.0,2014-11-15,5,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
1021.0,2014-11-17,5,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
1023.0,2015-07-20,3,2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0
1024.0,2015-05-11,5,2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0
1025.0,2015-06-07,0,2015-06-07,0.0,0.0,0.0,0.0,0.0,0.0
1026.0,2015-05-12,1,2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0
1027.0,2014-12-13,4,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
1034.0,2015-07-20,5,2015-07-15,0.0,0.0,0.0,0.0,0.0,0.0
1037.0,2015-04-04,2,2015-04-02,0.0,0.0,0.0,0.0,0.0,0.0
1041.0,2014-11-21,6,2014-11-15,0.0,0.0,0.0,0.0,0.0,0.0
1043.0,2014-12-04,1,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
1044.0,2015-02-08,0,2015-02-08,0.0,0.0,0.0,0.0,0.0,0.0
1045.0,2015-03-12,6,2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0
1046.0,2015-04-07,2,2015-04-05,0.0,0.0,0.0,0.0,0.0,0.0
1047.0,2014-11-11,1,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
1051.0,2014-11-16,2,2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0
1057.0,2015-07-21,4,2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0
1059.0,2015-05-18,6,2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
1061.0,2015-01-14,2,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
1063.0,2015-07-14,0,2015-07-14,0.0,0.0,0.0,0.0,0.0,0.0
1064.0,2015-05-12,1,2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0
1065.0,2015-01-11,3,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
1068.0,2015-05-29,1,2015-05-28,0.0,0.0,0.0,0.0,0.0,0.0
1076.0,2014-12-12,4,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
1078.0,2015-02-17,6,2015-02-11,0.0,0.0,0.0,0.0,0.0,0.0
1079.0,2015-02-09,0,2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0
1083.0,2014-11-12,1,2014-11-11,0.0,0.0,0.0,0.0,0.0,0.0
1084.0,2015-07-15,7,2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0
1085.0,2014-11-18,4,2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0
1086.0,2015-06-09,0,2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0
1091.0,2015-05-18,6,2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
1092.0,2015-02-09,4,2015-02-05,0.0,0.0,0.0,0.0,0.0,0.0
1093.0,2015-06-11,3,2015-06-08,0.0,0.0,0.0,0.0,0.0,0.0
1096.0,2015-07-15,7,2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0
1097.0,2015-03-11,6,2015-03-05,0.0,0.0,0.0,0.0,0.0,0.0
1100.0,2015-03-16,6,2015-03-10,0.0,0.0,0.0,0.0,0.0,0.0
1104.0,2015-04-17,7,2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0
1105.0,2015-02-13,4,2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0
1106.0,2015-06-13,6,2015-06-07,0.0,0.0,0.0,0.0,0.0,0.0
1108.0,2014-11-16,4,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
1109.0,2015-01-16,4,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
1112.0,2015-02-13,3,2015-02-10,0.0,0.0,0.0,0.0,0.0,0.0
1114.0,2014-11-18,6,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
1116.0,2015-08-18,3,2015-08-15,0.0,0.0,0.0,0.0,0.0,0.0
1120.0,2014-12-04,0,2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0
1122.0,2014-11-17,7,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
1125.0,2015-05-31,0,2015-05-31,0.0,0.0,0.0,0.0,0.0,0.0
1126.0,2015-07-15,5,2015-07-10,0.0,0.0,0.0,0.0,0.0,0.0
1127.0,2014-12-08,1,2014-12-07,0.0,0.0,0.0,0.0,0.0,0.0
1132.0,2014-12-08,5,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
1133.0,2015-07-15,6,2015-07-09,0.0,0.0,0.0,0.0,0.0,0.0
1134.0,2015-01-09,1,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
1135.0,2014-12-08,4,2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0
1137.0,2015-01-10,2,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
1138.0,2015-04-12,5,2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0
1141.0,2015-01-15,6,2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0
1145.0,2015-04-04,0,2015-04-04,0.0,0.0,0.0,0.0,0.0,0.0
1148.0,2015-03-09,0,2015-03-09,0.0,0.0,0.0,0.0,0.0,0.0
1155.0,2015-07-17,0,2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0
1156.0,2014-12-08,2,2014-12-06,0.0,0.0,0.0,0.0,0.0,0.0
1158.0,2015-04-09,2,2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0
1159.0,2015-07-21,5,2015-07-16,0.0,0.0,0.0,0.0,0.0,0.0
1162.0,2015-08-19,5,2015-08-14,0.0,0.0,0.0,0.0,0.0,0.0
1164.0,2015-01-14,5,2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0
1165.0,2015-01-13,1,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
1166.0,2014-12-10,7,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
1168.0,2015-03-16,6,2015-03-10,0.0,0.0,0.0,0.0,0.0,0.0
1169.0,2015-07-17,7,2015-07-10,0.0,0.0,0.0,0.0,0.0,0.0
1171.0,2015-01-07,0,2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0
1172.0,2015-06-10,1,2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0
1177.0,2015-03-06,0,2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0
1179.0,2015-07-22,5,2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0
1180.0,2014-12-13,4,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
1184.0,2015-06-04,6,2015-05-29,0.0,0.0,0.0,0.0,0.0,0.0
1186.0,2015-03-11,0,2015-03-11,0.0,0.0,0.0,0.0,0.0,0.0
1187.0,2015-06-15,6,2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0
1190.0,2015-03-06,0,2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0
1191.0,2015-01-11,0,2015-01-11,0.0,0.0,0.0,0.0,0.0,0.0
1192.0,2015-05-17,5,2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
1193.0,2015-04-07,3,2015-04-04,0.0,0.0,0.0,0.0,0.0,0.0
1195.0,2015-01-16,3,2015-01-13,0.0,0.0,0.0,0.0,0.0,0.0
1196.0,2015-03-11,7,2015-03-04,0.0,0.0,0.0,0.0,0.0,0.0
1197.0,2015-07-11,2,2015-07-09,0.0,0.0,0.0,0.0,0.0,0.0
1203.0,2014-12-09,5,2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0
1213.0,2015-01-12,0,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
1218.0,2014-11-15,0,2014-11-15,0.0,0.0,0.0,0.0,0.0,0.0
1219.0,2014-11-12,0,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
1221.0,2014-11-21,7,2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0
1222.0,2015-04-07,0,2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0
1223.0,2014-12-13,5,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
1225.0,2014-12-10,5,2014-12-05,0.0,0.0,0.0,0.0,0.0,0.0
1229.0,2015-02-12,3,2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0
1230.0,2014-11-19,2,2014-11-17,0.0,0.0,0.0,0.0,0.0,0.0
1232.0,2015-07-17,1,2015-07-16,0.0,0.0,0.0,0.0,0.0,0.0
1233.0,2015-02-16,5,2015-02-11,0.0,0.0,0.0,0.0,0.0,0.0
1234.0,2014-12-14,5,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
1237.0,2015-05-28,0,2015-05-28,0.0,0.0,0.0,0.0,0.0,0.0
1238.0,2014-11-10,0,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
1239.0,2014-11-19,2,2014-11-17,0.0,0.0,0.0,0.0,0.0,0.0
1240.0,2015-01-19,7,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
1241.0,2015-06-09,0,2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0
1245.0,2014-12-09,4,2014-12-05,0.0,0.0,0.0,0.0,0.0,0.0
1246.0,2014-12-15,6,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
1252.0,2014-12-11,6,2014-12-05,0.0,0.0,0.0,0.0,0.0,0.0
1255.0,2015-07-23,6,2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0
1256.0,2015-07-24,6,2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0
1258.0,2015-07-21,6,2015-07-15,0.0,0.0,0.0,0.0,0.0,0.0
1261.0,2014-12-08,5,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
1265.0,2015-04-14,6,2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0
1270.0,2015-07-20,0,2015-07-20,0.0,0.0,0.0,0.0,0.0,0.0
1271.0,2015-01-13,6,2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0
1272.0,2015-07-23,6,2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0
1273.0,2015-01-12,0,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
1275.0,2015-05-11,2,2015-05-09,0.0,0.0,0.0,0.0,0.0,0.0
1279.0,2015-07-22,5,2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0
1280.0,2015-01-15,3,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
1281.0,2015-02-12,3,2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0
1283.0,2015-01-10,3,2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0
1284.0,2015-01-13,0,2015-01-13,0.0,0.0,0.0,0.0,0.0,0.0
1286.0,2014-11-21,7,2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0
1288.0,2014-11-15,5,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
1291.0,2015-06-03,0,2015-06-03,0.0,0.0,0.0,0.0,0.0,0.0
1293.0,2014-12-10,2,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
1300.0,2014-11-16,6,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
1301.0,2015-04-04,1,2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0
